COSMIC_ID,Gemcitabine,GSK591,Palbociclib,AZD5582,Vincristine,Podophyllotoxin bromide,UMI-77,Ribociclib,VE-822,PRIMA-1MET,EPZ5676,Erlotinib,RVX-208,AZD6482,Entospletinib,Pyridostatin,OF-1,Alisertib,PF-4708671,Linsitinib,Crizotinib,IWP-2,5-Fluorouracil,SB216763,AZD8055,OSI-027,Docetaxel,PLX-4720,AMG-319,MK-1775,Ulixertinib,VX-11e,Pictilisib,Oxaliplatin,AGI-5198,NU7441,Camptothecin,Afuresertib,ZM447439,GSK2578215A,AZD3759,Cytarabine,PD173074,Lapatinib,MK-8776,ABT737,GSK2606414,Cediranib,P22077,Niraparib,AZD5991,Obatoclax Mesylate,BMS-345541,Epirubicin,Telomerase Inhibitor IX,Gallibiscoquinazole,Sinularin,MK-2206,Afatinib,MIM1,Vinorelbine,SB505124,Teniposide,Paclitaxel,Mitoxantrone,AZD6738,Sapitinib,Dasatinib,Wnt-C59,Leflunomide,AZD4547,NVP-ADW742,LCL161,LGK974,I-BRD9,Vinblastine,Sabutoclax,Doramapimod,AZD5363,Carmustine,Taselisib,Cyclophosphamide,Venetoclax,CZC24832,Zoledronate,Vorinostat,ML323,AZD8186,YK-4-279,MIRA-1,Bortezomib,AZD5438,BIBR-1532,I-BET-762,GSK1904529A,AT13148,GNE-317,WZ4003,Elephantin,AZD2014,AZD5153,Topotecan,Dabrafenib,Ipatasertib,JQ1,EPZ004777,Nilotinib,Ruxolitinib,Dihydrorotenone,Talazoparib,LJI308,OTX015,PCI-34051,Selumetinib,Olaparib,VE821,Rapamycin,AZD1208,PFI3,Tamoxifen,AGI-6780,BI-2536,BMS-754807,Dactolisib,Uprosertib,Axitinib,Tozasertib,SCH772984,GSK269962A,Buparlisib,PRT062607,Alpelisib,LY2109761,Fludarabine,WEHI-539,KU-55933,Navitoclax,Sepantronium bromide,Entinostat,Daporinad,WIKI4,Ibrutinib,Osimertinib,AZD1332,AZ960,Trametinib,Nelarabine,MG-132,PD0325901,Dactinomycin,Luminespib,Acetalax,Fulvestrant,Savolitinib,Gefitinib,Sorafenib,Pevonedistat,AZD7762,Temozolomide,Foretinib,MN-64,Staurosporine,AZ6102,BMS-536924,Dinaciclib,Wee1 Inhibitor,XAV939,RO-3306,GSK343,Irinotecan
ACH-000443,6.713609309382645,7.651040828751704,4.914313072931914,,,,3.0327194483326028,,,,8.318290807978359,2.71997781354063,,,,5.823665189112414,,,,6.123594418481488,,,9.379873930249216,,,,-1.9405790148874376,6.968691116722699,6.659961233502379,3.468912133121549,4.687483003306864,6.414444785465896,3.830366326299921,7.464276935938768,6.754980749674335,,2.318050274518663,6.113125835736416,,7.889798756492832,3.540599882349308,4.781228382416276,3.849564921273603,4.607458132992118,7.019116793431479,3.418574466949941,,3.6606136439096666,8.292256213326455,,,,,2.7609111559906307,5.800093176873917,,,4.070177401135621,2.9838727746248503,5.31471428783728,3.1995014446700782,,,2.250917111852601,,6.078857577129252,4.898190502026976,2.520038558726552,,,4.593637594161357,5.512254185659877,,7.295575329859867,6.431951553855793,1.4954525522203777,,,6.067790333971959,,3.92987160104706,7.9971919747486435,2.9111295985816303,,,3.7454081307552185,,4.591388625441941,5.572554018746224,8.246720396753771,-2.126237423424461,,7.384904738565152,,5.783968787915972,7.828188794898008,2.5262357836915514,,,,,,7.1949424400660495,5.406857410780806,,6.751222413570012,5.202235037872174,,,7.672173971534264,7.509922047385075,,,,6.748348104351932,7.526421617393603,1.525166127716849,,,6.026789595592753,,,,1.5264260447971894,7.1515046471088,,,4.6367506240347485,,3.1254790153538226,,5.858031847798168,,,3.683731741566041,,3.157847346027756,-1.817729713175529,,-2.4536113429602566,4.5698118798753375,,1.7543136576541905,,,2.157026938631154,,1.2113920072498907,3.0252171127130394,1.0065094541888593,0.8903460038685831,,4.372787098059889,5.624434545891035,4.136866793927619,6.147171696765779,7.966157233925499,2.0447349446433387,7.8799640463895395,2.0430988971899207,,-1.1213693110525755,6.300128261575634,3.562955872375484,,6.7062703251928015,,,,5.145280067275687
ACH-000447,-0.8365976061681843,6.310300788070224,4.425595908716625,3.3160772149233315,0.8712150202477731,1.6967413802567592,5.671512950983292,,4.208773947522809,5.667916516527002,5.699643520529348,3.663795731301402,6.602817914015152,,4.038074309519248,2.9009796255941507,4.640632165653321,1.1952763560498392,,2.3080772030470267,0.4055203132506732,2.508744982086144,4.87558137542274,,,,-3.977599049137348,5.072783116086185,5.346160836550035,1.29727308448935,2.966958714134939,3.769380080714212,0.7981547079375606,4.53520984746216,5.51444442724828,,-2.871827496382771,2.3312908364562737,,5.4268357396688005,4.151987100251277,-0.0887463848741062,5.1639229095649775,5.623363202898768,4.600629517854259,4.475381092821625,3.867352037790521,3.738844450052828,6.507285878123829,3.753213367918616,6.422277975024652,2.991402223663905,3.3304624224746684,-0.0115891671751783,2.48301681463779,2.877563110383461,5.497696820177153,2.225442476902868,2.8319750991403643,4.465683781188047,0.2934872336677575,,0.556603460731744,-1.6690771781775453,-1.1507935001586254,3.546970160109203,3.938598058500933,1.7544962212985973,5.934556923629229,5.292583365262115,4.681383768984734,3.5511429197689104,3.771158423068712,4.489286794532577,5.9010637866397655,-0.6177158012094643,-0.68607965292104,,3.618994871043363,6.982721821834746,1.6748931586223728,6.794210810217884,3.4172028373845262,6.853661598131217,5.623270756871122,2.3741981372760144,6.940089173613563,3.10431044734392,3.477969632692359,6.781840175080816,-4.055444733189417,4.0951393894282,5.607563830381041,4.48128981306516,4.888738150217667,6.681615108340357,0.0984007314774634,3.8349478064311207,5.853685109060823,1.456658757824408,5.152463668225777,-0.4088575932374324,5.570178402471044,3.5752073065100003,,6.590656459725961,5.391179055707507,2.887476723517327,0.9948454152267716,3.0584516627923963,6.663634879273912,5.47975457653971,6.800137856644389,5.634676470727756,4.515790403134018,6.564464323018173,-1.1266193169470275,6.0326683477894525,6.843706367361618,5.342177784447457,4.948086123559555,,,-1.7579789462165605,3.230125396181668,,,2.8581758116725653,,1.2578637406878348,3.669041485886084,2.722281649359169,6.69208327521131,4.174890210761712,4.226309464386415,,3.980512306263378,-2.686893393814304,2.6506675113334217,,3.0396382002845543,6.330569272772888,3.1279175082616844,1.5657263104414685,0.9673770113354192,-0.7245045198746227,6.905904337720715,-0.2136108603996104,2.9036920849155043,-3.806819178403434,-1.9728068219455,7.749782655630296,4.367071437697529,3.236686011179603,4.0780255815951785,3.6834293443312136,3.089216758036339,0.3428967958412526,7.330549527757495,0.1148650372564605,4.456748725190995,-2.6617138970992658,3.0683122989528653,0.1407224581866733,-1.062608909944309,5.012810636285964,3.2363486421327345,,4.500180488401424,2.2906861098499016
ACH-000448,0.4546247988023751,6.200984958766124,4.092713119409107,2.838101148054145,0.0953933651687077,0.9406386232659468,4.351496694753532,,6.020015062865982,5.842412714899689,7.153617697073617,0.2512927562905689,4.835711886762049,,3.919580432768421,4.655786446479176,4.744926522169201,2.4951990331235865,,2.799137896223691,5.2837678203710645,4.572939950436725,4.886710252887766,,,,-3.8457439086654888,6.491140301952244,5.967978655979443,2.2058879339625026,1.5683207424527774,1.6068596011976657,0.7432782360730686,4.031673608474925,5.695199663225817,,-1.8690239816792604,2.616141642671568,,6.289968290432281,0.3806679294945782,3.5255758819077254,6.000267576912452,0.6367194536238237,6.33029812895404,5.133970227077371,6.217003916700544,1.6819362350115763,6.964217895887376,5.8984447944894685,6.887062488116649,2.1660270542731745,5.586601098866576,-0.7845251783619626,2.285063891982972,4.0460791965333245,4.621191742158881,3.0062724498832685,-0.5201386107805931,4.8657865794690895,-1.536453946585732,,1.9170824821159835,0.0223601088831072,3.3732720094348267,4.202152866390936,0.0948167574130789,0.228646449530931,5.271568690450562,6.11205147082176,4.085925077896479,2.4410411070308733,5.6876567796823885,4.85790094333816,4.10812073631905,-1.327841968413192,-0.8711708034840256,,3.598058071078889,6.3183931254409496,0.8831136696560531,6.88152484455714,2.3588356993862893,5.5081873099257725,5.267074280406441,1.488779654420106,6.223325342789565,2.2521153486696024,4.153686552066569,6.925580899188208,-3.2769089343230826,4.6280300557766205,6.904591333247938,3.256980168688002,6.555931761888508,6.242110848590207,0.8391423572118731,3.663797202970192,3.381946472875583,2.974808841206136,2.5251986412789007,0.7717815899341621,5.4850767365088045,4.418367873083048,,6.635246376480155,6.023486713285078,6.316823819531527,-0.5271976391035953,4.630648640724558,6.490442401696823,2.6108346594154006,6.013773744842637,1.6297541547739456,6.724065431662411,6.9775945470097405,-3.1870872087262074,6.838113005277222,6.1924194516695765,3.702313149584968,5.490444508940195,,,-0.4347900522305752,3.4545217180074066,,,0.9247980698656348,,1.03633371601911,2.981942484943731,2.695887328485759,6.590802863500482,6.051437991881266,5.328750400829684,,4.51755596707084,-2.9263256511235,2.838571302343841,0.0559815927206622,3.750418284371946,3.18121165936106,0.4418514371067097,5.860093492474933,3.3011799818843888,-2.3294510627705454,7.663308722270628,-0.5845202142836281,-1.533000755696849,-4.7367507110336895,-0.9168363706523158,7.321365819536583,3.577998671018277,3.1356306935172302,0.5677882787878602,4.618374205473224,5.222849346294698,1.5183104305870825,7.55674265896864,2.6808245036215204,4.894405086623103,-2.6597149685270294,1.9766549698382827,0.6563920460842088,-1.9852718415209705,4.693770636547703,3.9914786753403457,,4.351371257460634,3.651070966478509
ACH-000449,,4.6604494496379365,2.9566692600151967,1.4335223970831366,-2.165472610396733,-1.5995771669119294,3.350051970713628,,2.875181428387207,6.293429053668175,5.651458986882227,2.2982852070999944,5.132899176429013,,3.599407502229999,2.895960747810161,3.4637606820551574,0.5809038170296564,,3.6381715702792174,2.835987855306308,3.011345598617007,3.7526666006225207,,,,-4.915965627373524,4.293254060712744,5.0222674729536,-0.568317503442372,2.151447498784607,4.497631395855214,0.664664655747934,2.1632382145498226,3.3767900573125456,,-2.7345091149182488,0.68488557269329,,4.124587450434428,2.6709949614656647,0.7096421383036284,3.295144801391728,3.003116590530563,2.48199158018152,2.6181604449704627,2.654088057272117,1.2407364266990517,4.627156155837671,3.981384633140969,3.5571471096453173,1.644490917569719,2.6988151800419304,-2.5402429823714203,0.5515889215915732,2.0227181184843706,3.934169718351199,2.138347722833589,2.182010493355202,1.4902364497459797,-2.9701040869720803,,0.4953071619569257,-3.061375432520125,-0.61341244138749,1.891059094728012,4.734432096643074,3.601452435663546,4.513977361364484,4.721320873247197,0.331413634320655,4.270595306842649,4.9084360185854,3.4378324213810583,4.22471031949136,-4.649894452720268,-2.4590029121173025,,1.8704245938644688,5.5112585590678105,1.2118498677085123,4.710789459799188,2.02239499076638,5.063373139534312,3.757947187513592,1.832454779270344,3.584017307708274,2.4219588160852448,1.6548410611918605,5.388568521782577,-5.570657143487344,1.2890019295170485,4.802074537452492,4.272747298387449,4.152492937876184,3.205379181760851,-0.5654649404685349,3.8171215067269415,3.139790926318738,1.8961271852325965,2.1254590587696214,-0.1707698058359446,5.177461553112472,1.8421132696331497,,4.476694393045865,4.162603264239577,4.83413665383946,0.0796295689969606,2.131785720558988,5.38787089202589,2.7233911813647285,4.81435433039917,5.7291807183769405,3.061078884189319,4.282664683348576,-3.04528118980162,,5.370291972301599,2.9160985235554664,3.4823761622078675,,,-2.5340400181754674,1.223344437793194,,,3.25576861258584,,0.2652117736327533,4.6729989132857215,3.4585048781400087,5.13100814030335,5.92718668442813,4.224961649719531,,5.210026869917908,-5.072788058544637,3.0967679653983606,,2.0409779732791056,4.573222977333742,1.3649900918141369,3.0310844280307663,1.423305728955922,1.472893287742829,5.636382426454952,-2.292724197152976,2.163677729027873,-6.4972253664642565,-3.417762477582255,2.0293182822218974,2.2098536781006226,1.1963582244992432,3.4925746826132933,2.0449224136687723,-0.9636646128272324,-0.1340988021709374,5.518904919359538,0.3661211767702009,4.852076822697713,-3.0832409516935253,2.0280060522016035,2.35415884042831,-3.955624918267087,2.2116568367691736,4.712442535225679,,2.187449092690109,2.425536834531583
ACH-000451,2.539683537669732,5.496202408995523,5.335868437004844,-1.1581409266050848,-0.5908857564648111,-0.4140812687567718,2.738215885614857,,2.365774976543644,2.53077372560268,6.2677052672105855,4.096300383160603,5.690702021953111,,3.1013707529250887,4.1694441356569065,5.987117842558735,0.9123685688779156,,4.806341575379262,4.051730560218009,3.437953214563964,6.862513183601003,,,,-3.770080032670133,4.958904239615942,4.477040056238216,1.7732861710584449,4.780298062643243,2.907110699282423,1.0670264164384202,6.196646093831704,5.7796976892411625,,0.1927178168142482,4.415968675541105,,5.115415788735636,3.42513514171674,4.095380440824044,3.766108535248232,3.567051933605017,3.209078939729232,2.2235449181422013,4.78123870134311,3.21531194056521,4.889094579040186,5.065903688109886,6.149885929915652,0.1634269001893069,3.7704383449469887,1.0667240081843103,0.6347878682782413,3.1988099745911427,2.2318485103037853,3.7925713716754266,2.275246465512509,5.896645613795975,-0.1559259665448825,,1.2379441769907191,-2.4808871115457243,1.6018749149618994,3.432188782278954,3.579537282373459,-1.6879752618119872,4.49123982719536,5.097258761002156,4.602638089839443,4.295044727324577,3.837426157305696,4.304679789152424,5.771303824010243,-2.00414179901735,1.1116484780655558,,3.777408535835479,5.351978978247939,2.307280840745789,5.532312539232534,3.2663307729493813,4.3954167231775365,4.408631898426614,2.877805113306981,4.722313292780413,1.9663727729398304,4.523769708921155,5.709155157040144,-5.011191421784223,3.457266565158791,5.2821386107883095,4.948409837331863,5.269342485147575,4.7746144948431,1.2477100349163808,5.3911533242008645,2.549269680133539,1.4725158074182954,2.267403525363228,3.2056882148075414,5.193938457694336,4.427321165210801,,5.848806185474056,4.372775650433293,5.855443785333995,2.118670506428572,5.11698725431978,6.005059706351486,5.026919820771859,4.16621131257484,6.094943283989308,5.8338764428302605,4.7685227496305,-0.2069609414270307,6.025245746388202,5.39422427687355,4.466860766456415,5.4417326053548285,,,-0.896084842789255,4.200429312216375,,,3.5391142919840792,,2.401971417662648,2.15430787066008,5.522941703547493,6.020274811843036,5.241713896744376,5.186650011514615,,1.476385502301606,-5.925974318793667,3.0952187811510967,-4.342415909110631,3.6963214546524896,4.323898442359089,1.6665240313606828,2.005333690615666,0.7035320080350648,2.47111980405305,6.025983436535936,-2.135635835403221,1.1988528922663146,-2.354078220234878,-2.5181530400566814,1.5836850516708345,3.848467532281457,2.857411095807306,3.171934182591284,3.9351121217182143,0.9098805732604742,0.1807780795136286,6.619499460231169,1.039476531234643,4.597324117757095,-2.453867621509062,2.306813418861552,2.540760003237273,0.040320138766412,1.4032020309781197,5.367592948119775,,2.865358612439338,4.87761818711072
ACH-000452,-1.3180501383144332,,4.4256656669906,3.2549720402046245,-3.1204926535407425,-1.4357549797126157,2.8601155549612054,,3.069785869579291,3.961162812308449,5.7612916980471605,2.410871909301916,4.021741106839628,,2.682254988368028,2.602502165232304,4.525696542747771,1.6594042352671554,,3.6352666510494087,4.066037214376777,2.766856926186003,4.334388469337552,,,,-5.609677865732747,4.007823282543488,4.477496889566134,-0.4437860628645903,2.890174723141284,,1.9155268167016253,3.5293073964864226,3.877752070182612,,-2.570067096282866,1.5629268627810031,,4.457184029564296,1.5542705492413031,1.8214527256773088,3.144015380052557,3.2902860835103427,2.1192412804967424,1.9694852428710776,3.152253790649083,1.4055946276742106,4.81235704588755,5.172469050627521,3.580688564183914,1.80259450487756,4.321727883211532,-0.7966568995264017,0.473052663755588,3.1354068472228125,3.5197763812681364,4.228342938527996,1.8409136824065209,3.642349039995792,,,-0.059747869310018,-3.319752641713744,1.6848561577023682,1.993976801638901,2.39974512880551,-1.4689664423771107,3.8537773117215774,5.770549327642222,1.5471523797360336,2.629008022391784,4.674274483304512,4.87503838522284,4.168586121553748,-4.51093111465023,0.2282913224671989,,1.592531209609458,5.818315545258994,1.6011696841381695,4.899920027757986,1.4582850952779418,4.8683314824748285,3.7007906939041058,0.2424106356621737,4.630378961374155,2.702214362675719,1.9927861856121327,5.381307777960369,-5.100969971601288,2.212041242098693,4.270680311625712,3.134800807156336,3.486166375136249,,1.0033428648214824,3.378683721432548,3.4429989598033486,3.587495933283252,2.115567806324099,0.4378131256992054,2.733882669775729,3.458013267048764,,5.154804726789895,3.3866475741034403,5.176141701627775,1.2763603195358402,3.377837541072615,,2.152559462858043,4.996645997316983,4.341331057748623,4.345656836787836,,,6.054086199785882,4.892270345241411,3.3825774654925063,3.889455077970364,,,0.2254661888259056,,,,2.708410360906284,,0.9797250570887251,2.854447839762316,3.1210632255440585,5.584164472053756,6.258197806734668,1.7063995184920977,,,-4.047500817889935,1.6581486549619475,,3.7444986151546207,3.4216580926993467,1.5086067161122625,1.8553104266010871,0.5585960133077734,-0.650101681814551,6.153207211656484,-2.071271641366362,0.5542802824891855,-4.879195578929728,-2.7439830780546486,-1.6467011776077591,2.417436253401601,3.276214620135302,2.316686217511938,3.368884075526819,2.2451995799717244,-0.4977275216440935,5.567728917627425,0.3165548294637798,4.789310527860433,-4.721296398177695,,0.3580564964065499,-3.616245429974717,1.3793577125033951,4.610024415699756,,2.567109056879469,2.3569456035855008
ACH-000456,-2.051206921552202,4.463106357145476,3.951191423182956,1.8498495872052143,-1.9458527533443253,-1.1156478589344243,2.8235718898990254,,4.5738640823582895,3.106583816302224,6.373033642729338,2.644263042506412,5.034306793121664,,3.296388399855148,3.728494347914169,6.5725589925962025,2.1453748657531,,3.7996219176335737,4.288122165658997,1.9654142207148209,5.96304159838603,,,4.964684199173624,-5.926134181773676,3.2139991802574794,5.13769979754881,0.3354172317430484,2.9378359143985207,2.854991218924554,1.8466864139815204,4.960029138237166,4.928516653853221,,-2.454796594426883,1.9415025312426464,,5.363960737488299,2.893128940157003,3.2677921427303334,4.826512138241383,2.212160086445478,4.962017996796847,2.4795933294245818,3.940173916203322,2.145226808076792,4.4994370757928746,4.585146441213596,,0.6493304180871741,2.498038319985419,-1.5016274910735627,0.3748618601527109,3.748089232038017,3.5810329325292845,3.34123094480596,2.009187362582846,2.728986420791478,-4.901078307713693,,1.0279128652772354,-3.7338373381622456,2.374052406457068,2.034154756103028,4.894136074113317,-0.4828624957661913,5.197105289944472,4.970757636697727,3.856236061537328,2.376631116282641,5.62094681640915,6.003321139550754,4.973780197158193,-4.264353602096232,0.241884903841228,,2.8740352793639783,6.373076857416788,4.42210636610006,4.8069971079447535,2.1100959502471968,5.441411224124658,4.579607206079657,1.197437380496539,6.238719636934833,3.597280641092936,1.2503496624765245,6.132639116540976,-5.129027425444745,2.1892142718802607,4.101346133932188,3.973638979931223,4.627905670177873,3.2561899689318827,0.1352618923972049,3.19326136272213,3.3435331613881814,1.6836007444060987,1.3999913756487912,-0.0371074177824468,2.0926773328871264,4.431291195981507,,5.398762835805199,4.5555605158819015,5.569831912774523,3.0856544598890587,3.238579777830016,5.511602979803538,2.6682252473536194,4.698444070996648,3.786197100137932,3.9075877214381767,4.638241654818705,-1.6658641241999812,5.712227358599047,6.258884698972428,3.717157322380944,5.090507444711198,,,-1.6873809032227427,2.4615208265458466,,,2.5261508352246618,,0.6829344022576681,4.119501504436838,5.0275410565376015,6.458991014245285,5.362727200362247,2.981245430061806,,1.3457180210114743,-4.507630702486613,2.894901763811387,,3.3247773830365825,6.574004950187605,2.7520901015264245,3.003876495416128,1.975445189463318,0.6810177570192979,6.5856929089398575,-2.6463051008802654,0.4963524757939354,-5.9786339073979935,-2.180882851415421,6.739114180099587,3.480149571752815,2.885371088584937,4.30559597702543,2.5314502907067062,0.1210975270355002,0.344783372527312,5.989499533236304,0.1211244101047954,5.953742556790076,-5.894978495597301,1.9532209242915992,1.2289112126450368,-1.8867204132156568,2.0959692090213906,4.79951819875662,,3.4960953270315613,2.653024557995772
ACH-000457,-3.531748517782656,4.76992536647834,1.1551885164223092,4.0461025836109545,0.7101934881527597,1.0797351650276794,3.9765803279998138,,3.243650582972601,2.073489497526922,6.137555646221712,0.0133427070365855,4.306936070853297,,1.3787052259472088,2.6320264762413714,4.94787370165478,4.104857889031448,,3.3676744974103787,4.389662630399251,2.2348582902276366,2.809740276561591,,,,-4.2469564090429,2.426417248413768,2.121966021235053,-0.1608743656979419,0.6000448266507283,2.0253078472739494,-0.7332130679934334,2.340045543520489,3.943289490626921,,-3.557146396592956,0.2538255591943948,,4.140299367483852,0.1692652357407906,0.2637373209223581,4.42409030941714,0.3273626702206269,1.6794031289394848,1.1229464372757492,2.0582845319397105,0.3855550877151618,5.481114996277865,4.849481107690374,6.175874399335315,1.4329454414925655,3.001712719229608,-1.0011255862550876,-0.481545139521181,3.737709669650378,2.611745181319988,-0.0201404122024147,-0.6800517540402983,4.489563582320697,-1.7183002696113294,,0.2755939002314756,-0.8757505735373533,-0.2653830838734005,1.5126902589064193,1.2241683188644483,-3.995474327200239,5.2839684125048,4.985488412993303,4.061739683325399,2.551375509368385,5.978126377633799,3.4867646023117143,2.8697459188104943,-4.137956156611764,0.2763111020031513,,1.3429138105302183,6.661832170659636,0.6063650924292461,5.823358710560915,2.5980566339266,4.9785950638771705,3.8521378142866953,-0.0227829239131752,4.015994635305607,-0.6336635540349659,3.025489048297417,5.152088905991233,-4.905991365800832,1.3488943553020087,5.2049662655380295,1.3417957390795632,5.007412072777384,0.8499808811141892,-1.0510855883130557,1.8251727087079788,2.313294428075172,0.0015558395048124,-1.1874689578284,0.036202908760745,3.485904894046022,1.6602500426963005,,5.299375848716297,1.937877956108789,4.3963187972127145,1.6765540036099338,2.3546776882815714,3.500780362443462,1.001786594164813,5.176846532467482,4.764642871743499,4.584841606816888,2.785258099455178,-3.077984764421223,5.2197529593100285,5.523214084793731,2.474492198567785,5.244290875263779,,,-2.855672729689859,0.6116822285992848,,,2.8155226398341577,,-0.0014096544419929,1.622687514359081,3.3500973147663604,5.8270964975037,-2.7380311976577207,2.4986643450178465,,1.75499426949089,-2.8466626531700285,3.597563091050428,-2.158403862623083,1.476141380338163,4.291849487430712,-0.4754192320281313,0.3633775766492569,0.4113600943261692,-0.8515732586343185,4.878135900254145,-1.3550957656419846,0.2161778226469558,-5.614741580488671,-2.0985030835181138,0.9764171467940244,2.510599659646173,3.7950340955359785,0.8758610381924451,3.542599513077604,-0.5144146600023468,-0.9633579819797388,5.761644907967464,0.5837759493767941,4.649310630261245,-5.518554479728596,1.0720849333603537,0.5180170058216828,-2.7000558973080326,1.153272006363793,4.106326408291892,,3.477673383250361,2.004602555475766
ACH-000464,2.49665368842932,6.198003574127712,4.339766784039898,6.11748459413432,-0.0941475884034075,0.6865849687652167,2.473549700938221,,4.6313713389449225,7.114287376959285,6.7377116912336,3.88143597176334,4.184928019504772,,4.97765596273584,3.5990294681772106,5.004040027356749,2.300505447250027,,5.53582473548575,5.066599486319362,4.060905908709758,7.269406849850583,,,,-2.48922433766373,5.867414030398981,5.565093862631253,1.269520656762941,2.8044595535642705,2.761407111082585,1.3349807359882038,5.79566930479766,4.825335780310081,,0.0142106891346976,2.076733674245808,,5.678508498569841,3.839877493403236,3.8387696676182688,3.2894573485318586,2.5218421464609806,2.3512766385361847,4.7996563412877045,5.971847917958384,1.0101110005935705,5.7587985686987535,5.918920850673045,6.670231016959567,2.012801483137028,6.5120057431559495,-0.2971383671923406,0.872907966692564,2.8746117127440804,5.0356457144494735,3.9988388601516873,3.1322731090393017,4.332033366056748,,,2.46235271645202,0.6135461654468839,1.51567274868641,2.372956308446492,4.289502471815267,0.1905614922390288,4.613600097906404,5.646063942392699,1.026885489377763,2.656555559953328,5.843387765432944,4.997053931201432,4.905010873342024,-1.4815243758546843,0.0667592225068629,,2.136438756863201,7.670820519123962,2.6065277937948848,6.473131232067173,3.0204084609839814,6.282297958666667,4.906266511086817,1.8257673182085152,7.015564959259466,2.8486021635994474,3.4836156986782743,6.447374444202476,-4.341711580994254,3.2055232812896937,5.9618316772545485,2.217870069288152,5.649360093983341,1.465638533998041,0.7888875870761344,4.586536414449276,6.1338340289464455,1.2678997883761949,1.618379729009007,2.087560035094984,6.580963328351902,2.908574761359637,,5.885195153243054,4.9597385417205215,6.052873517335235,0.7821116277826595,4.415170829919389,6.271594585155524,1.6173987501998464,6.52944128183824,5.2623549079067065,5.501406242762882,5.5805821778293705,-3.269005822517035,6.199657684784038,6.351075480488476,4.234026491796883,5.932530621450288,,,-1.1908716031905238,2.9278972292483783,,,3.470928848318894,,1.1177434067489669,5.44703364524387,4.679509073734936,5.699012741598942,5.906954947765386,5.056439706961124,,3.5936694140239163,-4.7314205773291285,2.4969262383811266,,3.974437683847888,5.404089054935676,2.5197532759697507,1.550367858078128,1.0826412877308789,-0.6751437981744663,7.249618398899723,-2.3038286225719875,2.269536494958279,-3.980676588598576,-1.440250297222312,6.938171475019273,4.029280423550383,2.804034248253746,4.023784748623448,3.8758261265026985,2.525515249138316,0.5740231212193793,7.436404110990587,-0.0230878199727307,4.650779006799688,-5.26034116762557,2.210342790334793,2.2290927879471494,-1.4536133842524348,3.34811896055636,5.365474469899985,,3.603630558921792,4.331359032680873
ACH-000465,1.5737564606412957,6.2082228266416095,4.4417846479050445,,,,3.5335204275288814,,,,5.607374098531038,4.6387853754448045,,,,4.278325379050152,,,,4.576187770856974,,,6.778645983666496,,,,-0.9370704121668731,2.6166020988005245,5.335652672609829,3.1907719590242523,1.671585423870533,1.8532336759063823,6.3172952276763255,5.519807957360177,5.9705112508347895,,-1.3609772443085884,5.787195259292807,,6.0767526688284095,4.563708069928598,4.834877325597152,5.264032870217371,5.441508428739999,2.964234258845865,2.23432543507577,,6.151856130982456,6.422794438880217,,,,,1.9455692329824863,0.5892505126673815,,,6.53209618439255,3.514133696930919,6.079214932157539,-0.6200556347363777,,,0.3674708831740056,,4.6963013451238265,6.43903740322278,4.960190378290552,,,3.1063158002846105,4.727704338177617,,4.168675989494573,6.413381033594675,0.4250218285080057,,,6.39291815233632,,5.117950705174064,6.412546803396218,3.4833592533447946,,,2.0976964366642874,,6.383067789443458,5.87852759710106,5.933524153798671,-1.4878464446193111,,6.164175790082139,,6.189418324835498,6.402633691508645,3.111479247045488,,,,,,-0.6757783912348141,5.646963094091848,,6.308552761163577,5.168693981746599,,,6.398780207034478,3.9801574387537535,,,,6.108966133189947,6.104940366015771,-2.4671417072707764,,,2.902117252118789,,,,0.290765265138091,2.989817921100528,,,0.7531153474952702,,3.091539162204041,,5.5980490782653405,,,3.3331787732471896,,5.043138403650104,-1.5176730486041023,,-3.3395995605126205,6.380171667895752,,4.098517986728075,,,-3.335337961801191,,-0.1162925502410073,-3.2933102740940607,-3.0365910565986134,0.3411965128153102,,3.918557019259368,2.8609841946020103,4.844620390323923,2.1512409432709765,2.968478485033556,2.645317481975736,6.055750944228161,1.9755256609524297,,-0.1705882954268034,6.34206660066243,5.526929244195673,,2.600400954030596,,,,4.0631969159903685
